site_id,node_id,x_m,y_m,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
3554,1302,0.0,-0.0017916666666666667,0.042699964857167295,2.1460700857017973e-08,0.04269994339646644,0
3095,839,0.0005405034812376771,-9.408196402900622e-05,0.04309725277780209,3.984490126884458e-09,0.04309724879331196,0
2243,695,0.0003173378387221443,-0.00013374020734338335,0.04403801784750588,1.210188274086831e-09,0.0440380166373176,0
3421,1300,0.0019586220894085822,-0.0018338156596585703,0.044287307235760166,7.285132515831509e-08,0.044287234384435006,0
1995,657,0.00045167000707205425,0.00010631609882119674,0.04489529357675018,6.556841812759795e-08,0.04489522800833205,0
3428,1300,0.0019586220894085822,-0.0018338156596585703,0.04529802147096879,7.285132515831509e-08,0.04529794861964363,0
3551,1302,0.0,-0.0017916666666666667,0.04553551706689652,2.1460700857017973e-08,0.045535495606195665,0
3596,1316,0.0005843082459749532,-0.0017931415468221683,0.0460164624137621,1.6759312591280528e-07,0.04601629482063619,0
1900,645,0.0004051193935742176,-8.56570557439043e-05,0.04603983899768683,3.442248684343402e-07,0.04603949477281839,0
4320,1431,0.0012933998027881317,-0.001710610546743135,0.04627067193264747,3.603961414914697e-09,0.04627066832868606,0
2302,701,0.0003618846284857497,-0.0001403672014418598,0.046447631621245794,5.5641249687601393e-08,0.0464475759799961,0
1785,634,0.0003251298648407288,-9.031591525967964e-05,0.04663595281691557,5.589535660989452e-09,0.04663594722737991,0
3704,1362,0.00045742028878796543,-0.001747449068702735,0.04685525268846675,8.64009075800238e-07,0.04685438867939095,0
817,346,0.0004563750000000003,7.4999999999999926e-06,0.046894868599847886,4.738176553942076e-08,0.04689482121808235,0
3710,1363,0.0004980498508590125,-0.0017495891039972066,0.04701637418992164,1.303138308747088e-07,0.04701624387609077,0
341,153,0.00044137500000000025,-3.7500000000000003e-05,0.0472189142839633,1.543776019339691e-07,0.04721875990636137,0
1210,501,0.0004151250000000002,4.499999999999999e-05,0.04750149835499248,1.0068588183290604e-06,0.047500491496174156,0
1012,424,0.0005613750000000006,2.249999999999999e-05,0.04790464723655853,1.6844658593743057e-09,0.04790464555209267,0
398,181,0.00040762500000000016,-3.0000000000000004e-05,0.047927583205260575,2.908092661345162e-06,0.04792467511259923,0
3891,1385,0.0014197734752504174,-0.0017467174082457623,0.04826903160256088,1.6766268000891533e-07,0.04826886393988087,0
2310,703,0.0003769209214282374,-0.00013935632559438542,0.04943014761708186,3.4203613114510965e-08,0.04943011341346874,0
1304,544,0.0005013750000000004,5.249999999999999e-05,0.04946686066568809,1.1091906580631952e-08,0.04946684957378151,0
2003,657,0.00045167000707205425,0.00010631609882119674,0.050068689834361975,6.556841812759795e-08,0.05006862426594385,0
