site_id,pd_node_id,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
4244,1409,0.05174399846449435,4.626295193606394e-08,0.05174395220154242,0
2386,709,0.05174530410843253,1.4163996457925274e-07,0.051745162468467956,0
4306,1430,0.05175639553980796,5.500540880302589e-10,0.05175639498975387,0
3647,1318,0.052005797117003406,2.0231048735218176e-08,0.052005776885954674,0
3633,1318,0.05211567083879025,2.0231048735218176e-08,0.052115650607741516,0
2346,705,0.052394211267724415,5.2556619686756175e-08,0.05239415871110473,0
446,199,0.05245589170939836,4.330392390211448e-09,0.052455887379005965,0
61,51,0.05260264560060842,1.852219142509101e-06,0.052600793381465914,0
3557,1302,0.052719288511521675,3.215866422566251e-08,0.05271925635285745,0
4290,1410,0.05299107788817512,7.635096244009848e-09,0.05299107025307888,0
2767,757,0.0530388610699016,3.4594821091418425e-09,0.05303885761041949,0
1066,443,0.053385649452921666,6.904573028453652e-08,0.05338558040719138,0
1497,599,0.05349311523648274,1.2636960031511893e-06,0.053491851540479585,0
3019,831,0.05378583239212431,1.720054157206988e-08,0.053785815191582736,0
561,252,0.05384887192873932,6.109026246974115e-08,0.053848810838476854,0
103,59,0.054195366839308236,9.298840137370772e-08,0.05419527385090686,0
1563,609,0.055353335126022224,3.141974304383581e-06,0.05535019315171784,0
73,53,0.05536179280741254,1.2411582304904136e-06,0.05536055164918205,0
4347,1433,0.05536305858753769,6.1555760883640896e-09,0.0553630524319616,0
3020,831,0.056081285747592496,1.720054157206988e-08,0.05608126854705092,0
3899,1385,0.05636856291298828,2.491181466623402e-07,0.05636831379484162,0
3332,1281,0.05648212499610432,4.4431580635070816e-08,0.05648208056452368,0
2062,661,0.05677915025569283,6.631361272489149e-08,0.0567790839420801,0
4199,1408,0.056801850682978154,4.223958835876146e-08,0.05680180844338979,0
874,370,0.05698294182642634,7.429464564479136e-05,0.05690864718078155,0
2357,706,0.057204937401062785,1.7915353221803177e-07,0.05720475824753057,0
4074,1406,0.0579307515221515,3.909063197759953e-09,0.0579307476130883,0
2273,700,0.05822483195650447,1.8142651868789e-08,0.058224813813852604,0
24,28,0.05825781739535871,5.8474498370203995e-06,0.05825196994552169,0
3240,1280,0.05826682219584821,1.9161999737584974e-08,0.05826680303384847,0
1770,632,0.05832514369767384,1.5869210375190914e-09,0.0583251421107528,0
2373,708,0.058859466993141804,1.4462544711119803e-07,0.05885932236769469,0
1718,625,0.05898914127786982,8.353024585901757e-09,0.058989132924845235,0
3054,837,0.05919498186365303,9.742632680216967e-09,0.05919497212102035,0
753,320,0.05931729033976281,1.1446503398353253e-08,0.05931727889325941,0
4190,1408,0.059499687937593665,4.223958835876146e-08,0.0594996456980053,0
1228,513,0.05979227095128792,1.32179708753759e-08,0.05979225773331704,0
4128,1407,0.05988809560816862,1.7376710817960223e-08,0.0598880782314578,0
4203,1408,0.060076207244751184,4.223958835876146e-08,0.06007616500516282,0
2428,712,0.060282226047418105,1.4701113266149196e-07,0.06028207903628544,0
1979,654,0.06029611287411324,3.5091137504838393e-08,0.060296077782975736,0
4010,1387,0.06085704568683698,3.2640089231316074e-08,0.06085701304674775,0
454,202,0.06097002572954491,2.0387751226009926e-09,0.06097002369076979,0
154,69,0.061437525368116065,7.612323225032516e-09,0.06143751775579284,0
3804,1365,0.06154691584614404,1.9303153541820153e-08,0.0615468965429905,0
258,117,0.06187721903077715,2.9058086801220057e-06,0.06187431322209703,0
1303,543,0.061898048756523986,2.1447625530535752e-08,0.06189802730889846,0
2380,708,0.06200168369276854,1.4462544711119803e-07,0.06200153906732143,0
306,139,0.06245700694514761,1.5371707647195496e-09,0.06245700540797684,0
1106,465,0.06276839347200047,2.431334883292354e-05,0.06274408012316755,0
3700,1362,0.06334081148445726,1.184596113315274e-06,0.06333962688834395,0
3845,1383,0.06363585891382263,2.2766567081976678e-08,0.06363583614725556,0
2624,737,0.06384543571921802,2.1977644091156636e-08,0.06384541374157393,0
4000,1387,0.06401764133187925,3.2640089231316074e-08,0.06401760869179002,0
529,239,0.06765708216379297,0.003475528028117309,0.06418155413567567,0
1878,643,0.06428100460144877,6.297971756716104e-07,0.0642803748042731,0
689,294,0.06520819085670948,4.068280268973235e-09,0.06520818678842921,0
117,62,0.06531274083878516,4.476872232246817e-08,0.06531269607006283,0
3072,839,0.06553974788537933,5.479127808492483e-09,0.06553974240625153,0
2322,704,0.06558512187118935,3.886086598511667e-08,0.06558508301032337,0
4148,1407,0.06626787663102457,1.7376710817960223e-08,0.06626785925431375,0
32,30,0.0667526007372032,1.3995090990491972e-08,0.06675258674211221,0
501,223,0.06683003290931318,1.921837760201514e-08,0.06683001369093558,0
1282,534,0.06725143484993547,7.269069002424534e-07,0.06725070794303523,0
2904,814,0.06763936872035171,6.383608746825865e-09,0.06763936233674296,0
2028,660,0.06831767483641223,2.069030621799731e-07,0.06831746793335004,0
324,147,0.0689198333766284,1.1445866519314515e-05,0.06890838751010908,0
4299,1430,0.0690131639967664,5.500540880302589e-10,0.06901316344671231,0
1809,638,0.06909254529782084,1.3755188092027774e-07,0.06909240774593992,0
1795,634,0.06919058288115411,7.71138464902897e-09,0.06919057516976945,0
34,30,0.06922542040324514,1.3995090990491972e-08,0.06922540640815415,0
3616,1317,0.06971299781548991,1.1389635089832492e-07,0.06971288391913902,0
861,363,0.07028411781634238,8.288325422932176e-10,0.07028411698750983,0
1817,638,0.0703348941265019,1.3755188092027774e-07,0.07033475657462097,0
566,254,0.07065461153368538,2.8679570688965702e-08,0.07065458285411469,0
894,378,0.07066375734864383,9.563493767094325e-08,0.07066366171370615,0
1512,600,0.07106786880060813,2.047458682263558e-06,0.07106582134192586,0
538,245,0.07150441741893741,7.421533192379311e-06,0.07149699588574504,0
4252,1409,0.07182921982513688,4.626295193606394e-08,0.07182917356218493,0
3227,1280,0.07203563829275572,1.9161999737584974e-08,0.07203561913075598,0
4003,1387,0.07211101336342302,3.2640089231316074e-08,0.07211098072333379,0
2508,719,0.0724249146683469,6.101863936296397e-08,0.07242485364970754,0
116,61,0.07371387435543879,6.474016728245553e-08,0.0737138096152715,0
1262,529,0.07408943097473189,9.252094492608342e-06,0.07408017888023928,0
2739,755,0.07439164487287794,7.611266270914285e-09,0.07439163726161167,0
4249,1409,0.07466868586348477,4.626295193606394e-08,0.07466863960053283,0
3721,1363,0.0747062650620863,1.987078351987218e-07,0.0747060663542511,0
2360,706,0.07472940902577568,1.7915353221803177e-07,0.07472922987224347,0
3565,1303,0.07483831180318219,3.730403946971865e-09,0.07483830807277825,0
107,60,0.07505523139151546,7.71478049622883e-08,0.0750551542437105,0
1042,439,0.0753964230002427,5.585338001544734e-07,0.07539586446644254,0
747,318,0.07541149002244163,1.9722239858553095e-08,0.07541147030020177,0
3273,1280,0.07545033822845514,1.9161999737584974e-08,0.0754503190664554,0
1339,561,0.07573485399754366,3.0285652466902137e-06,0.07573182543229698,0
4036,1406,0.07627488488699331,3.909063197759953e-09,0.07627488097793012,0
3175,1279,0.07657002246391455,3.779992704035706e-09,0.07657001868392184,0
1728,626,0.07658694570306807,1.0143396881854668e-08,0.07658693555967118,0
3855,1383,0.0777236875116551,2.2766567081976678e-08,0.07772366474508803,0
3259,1280,0.07782952996993234,1.9161999737584974e-08,0.0778295108079326,0
3944,1386,0.07795941222354724,4.900734777060678e-08,0.07795936321619946,0
4336,1432,0.07807031966357321,7.482417879008781e-09,0.07807031218115533,0
3058,837,0.07884811554338012,9.742632680216967e-09,0.07884810580074743,0
1852,642,0.078890874091953,2.4566019036824487e-07,0.07889062843176263,0
3235,1280,0.07922894713423109,1.9161999737584974e-08,0.07922892797223136,0
3210,1279,0.07933296864514926,3.779992704035706e-09,0.07933296486515655,0
1074,448,0.07952194987002005,1.3996152665140802e-08,0.07952193587386738,0
2913,815,0.07954038168455048,1.7874488453502405e-08,0.07954036381006202,0
1713,625,0.0796772506222541,8.353024585901757e-09,0.07967724226922951,0
1451,591,0.07978290246006005,2.627264096026593e-05,0.07975662981909978,0
971,408,0.07992883328177315,2.199773489295585e-07,0.07992861330442422,0
608,269,0.08074386743209087,7.16361067431818e-10,0.0807438667157298,0
1274,532,0.08094276683396529,1.738934405397537e-06,0.08094102789955988,0
3344,1281,0.08094274102922434,4.4431580635070816e-08,0.0809426965976437,0
2668,744,0.08095226075113382,1.866578382970872e-08,0.08095224208534998,0
3021,832,0.08107940786505749,1.49209934222326e-08,0.08107939294406406,0
4230,1408,0.08150465214017427,4.223958835876146e-08,0.08150460990058592,0
4054,1406,0.0816100597499876,3.909063197759953e-09,0.0816100558409244,0
335,150,0.08200498221268898,1.357433220300588e-06,0.08200362477946868,0
54,50,0.08229348428826662,2.697564246082753e-06,0.08229078672402054,0
3585,1315,0.08257446895995596,1.3505965715733492e-06,0.08257311836338439,0
1691,622,0.0829580077447483,1.514088174237121e-07,0.08295785633593088,0
2950,822,0.08296294115231029,1.8550898546275704e-08,0.08296292260141175,0
90,58,0.08342337974076572,1.8545813138376171e-07,0.08342319428263434,0
2333,705,0.0835148397690453,5.2556619686756175e-08,0.08351478721242561,0
3383,1283,0.0838481405188135,8.159696042186908e-09,0.08384813235911745,0
2308,703,0.08407986178673246,4.8695878170004875e-08,0.0840798130908543,0
304,137,0.08475785911054613,2.9850869166256015e-09,0.08475785612545922,0
452,200,0.08504713513116197,3.5267648159898655e-09,0.08504713160439716,0
3984,1387,0.08543606363119789,3.2640089231316074e-08,0.08543603099110866,0
2840,808,0.08565947441921844,1.5216531053850086e-09,0.08565947289756533,0
3570,1314,0.08588295521746661,1.233590501437464e-07,0.08588283185841647,0
2338,705,0.08748946561986091,5.2556619686756175e-08,0.08748941306324123,0
2190,677,0.08769106936719721,2.5834896075400594e-09,0.08769106678370761,0
3530,1302,0.08779153672544418,3.215866422566251e-08,0.08779150456677995,0
1578,611,0.08790639909795832,5.233449464229392e-07,0.0879058757530119,0
151,68,0.08807153880800839,1.0586459152961922e-08,0.08807152822154923,0
743,317,0.08814808258865724,2.711225448207795e-08,0.08814805547640275,0
3472,1301,0.08830934732004585,5.411663958938156e-08,0.08830929320340626,0
3014,829,0.08865969306104947,2.0377728154170923e-08,0.08865967268332131,0
664,287,0.08876593796318374,1.7267753605098748e-08,0.08876592069543014,0
675,291,0.08958233438290959,6.718707522738776e-09,0.08958232766420207,0
2155,671,0.09002484445099984,2.1635128018706295e-08,0.09002482281587182,0
3078,839,0.0901776783679186,5.479127808492483e-09,0.09017767288879079,0
586,261,0.09055376808971254,5.3042325648163206e-09,0.09055376278547997,0
3925,1386,0.0907252031850212,4.900734777060678e-08,0.09072515417767342,0
2433,713,0.09075427521703089,1.163870189835716e-07,0.09075415883001191,0
1982,655,0.09106501488864989,7.703565678859344e-08,0.0910649378529931,0
228,100,0.09106550409254319,7.910874345195587e-09,0.09106549618166884,0
4215,1408,0.09107250431477672,4.223958835876146e-08,0.09107246207518836,0
2342,705,0.09110121685025063,5.2556619686756175e-08,0.09110116429363095,0
1971,654,0.09121630435904977,3.5091137504838393e-08,0.09121626926791226,0
3785,1365,0.09122797033747186,1.9303153541820153e-08,0.09122795103431831,0
2578,732,0.09162305181056564,9.888568239784145e-09,0.0916230419219974,0
1268,530,0.09168586590263611,5.175635512439299e-06,0.09168069026712367,0
2536,726,0.09174323658194991,4.686593445875734e-09,0.09174323189535646,0
2931,819,0.09182255122945253,1.9519812105135988e-08,0.09182253170964043,0
337,151,0.09184755918356295,7.490358841040959e-07,0.09184681014767884,0
2467,716,0.09219955068861556,6.879497754930014e-08,0.09219948189363801,0
3390,1283,0.09235774335290414,8.159696042186908e-09,0.0923577351932081,0
1438,583,0.09239907607818972,4.469741258430741e-09,0.09239907160844846,0
1058,442,0.09313482433598659,1.0755665714014978e-07,0.09313471677932945,0
1056,441,0.09322190884002676,1.7721664783874368e-07,0.09322173162337892,0
3504,1301,0.09332244557093405,5.411663958938156e-08,0.09332239145429447,0
1413,578,0.09343560925204354,1.541517250642123e-08,0.09343559383687104,0
2685,748,0.09372457888619358,2.238107969628084e-08,0.09372455650511388,0
2382,708,0.0938176748678061,1.4462544711119803e-07,0.09381753024235899,0
3133,1256,0.09395171022313166,4.113662408166659e-09,0.09395170610946925,0
1080,450,0.09403872690466512,8.692548537959658e-09,0.09403871821211658,0
3000,828,0.0943274140983032,2.3424733821990713e-08,0.09432739067356938,0
3137,1256,0.09450164402679799,4.113662408166659e-09,0.09450163991313558,0
3400,1299,0.09523566146314738,2.2261461497552227e-08,0.09523563920168589,0
2115,666,0.09528712235704695,6.071483438416427e-08,0.09528706164221257,0
1193,496,0.09589826409451986,4.0908951484478936e-05,0.09585735514303538,0
666,288,0.09594502314717027,1.315212509221689e-08,0.09594500999504517,0
3139,1256,0.09610001590094312,4.113662408166659e-09,0.09610001178728071,0
2184,676,0.0962098512229162,1.7061951941202096e-09,0.096209849516721,0
607,268,0.09645265052219679,9.985561875506033e-10,0.0964526495236406,0
2552,727,0.0967070308173325,7.639344870405149e-09,0.09670702317798764,0
2255,696,0.0974588452019282,1.5338227307169442e-08,0.09745882986370089,0
1375,567,0.0975049848208801,5.923637800937552e-07,0.0975043924571,0
4088,1406,0.0976780832487874,3.909063197759953e-09,0.09767807933972421,0
3650,1318,0.09781301192812622,2.0231048735218176e-08,0.09781299169707748,0
2833,805,0.09788847203883079,2.5643368336511798e-09,0.09788846947449395,0
2205,678,0.09790507853305318,2.621849109859736e-09,0.09790507591120406,0
87,57,0.09800105118160436,4.486546606319145e-07,0.09800060252694373,0
3691,1362,0.0987766942177006,1.184596113315274e-06,0.09877550962158729,0
